sale_id,product_id,units_sold,price,region,channel,promotion_type,customer_id
16384,656,1,8497,Dispur,Offline,Summer Sale,8789
16385,656,1,7262,Panaji,Flipkart,Dussehra,12940
16386,656,1,7786,Agartala,Flipkart,Summer Sale,11577
16387,656,1,7744,Bhubaneswar,Reliance Digital,New Year,12757
16388,656,1,8999,Aizawl,Flipkart,,16809
16389,656,1,8999,Patna,Amazon,,15659
16390,656,1,7684,Agartala,Offline,Diwali,1560
16391,656,1,7854,Panaji,Offline,Republic Day,26282
16392,656,1,8999,Gandhinagar,Reliance Digital,,25509
16393,656,2,7561,Kolkata,Amazon,New Year,21771
16394,656,1,8999,Lucknow,Amazon,,9758
16395,656,2,7315,Bhopal,Flipkart,Summer Sale,5130
16396,656,2,8999,Agartala,Reliance Digital,,16396
16397,656,1,8999,Chandigarh,Flipkart,,9129
16398,656,1,8999,Delhi,Flipkart,,9957
16399,656,1,7493,Amaravati,Flipkart,Diwali,9206
16400,656,2,8999,Lucknow,Amazon,,23872
16401,657,1,32749,Kohima,Flipkart,Back to School,6581
16402,657,1,36549,Thiruvananthapuram,Amazon,Back to School,18846
16403,657,1,39900,Patna,Amazon,,21540
16404,657,1,39900,Dispur,Reliance Digital,,2130
16405,657,1,34742,Hyderabad,Offline,Diwali,18839
16406,657,1,39900,Raipur,Reliance Digital,,23075
16407,657,1,33277,Itanagar,Reliance Digital,Summer Sale,24704
16408,657,2,39900,Agartala,Amazon,,6920
16409,657,1,39900,Itanagar,Reliance Digital,,5372
16410,657,1,35036,Shillong,Amazon,Christmas,15722
16411,657,1,39900,Dispur,Offline,,3252
16412,657,1,39900,Dispur,Flipkart,,4356
16413,657,2,39900,Thiruvananthapuram,Amazon,,3454
16414,657,1,39900,Kolkata,Reliance Digital,,15402
16415,657,1,36545,Hyderabad,Flipkart,Christmas,19954
16416,657,1,37289,Kohima,Flipkart,Independence Day,1247
16417,657,1,39900,Agartala,Amazon,,8545
16418,657,1,39900,Kolkata,Reliance Digital,,16529
16419,657,2,32246,Dehradun,Reliance Digital,Diwali,22455
16420,657,1,39900,Imphal,Amazon,,1492
16421,657,1,39900,Mumbai,Flipkart,,9677
16422,657,2,35286,Hyderabad,Offline,Summer Sale,16582
16423,657,1,37809,Bhopal,Offline,New Year,21826
16424,657,2,39900,Gangtok,Amazon,,4006
16425,657,1,39900,Chennai,Flipkart,,23025
16426,658,2,2464,Kolkata,Amazon,Eid,23151
16427,658,1,2799,Chandigarh,Offline,,12196
16428,658,1,2799,Patna,Flipkart,,9976
16429,658,1,2466,Srinagar,Amazon,Diwali,2805
16430,658,1,2515,Thiruvananthapuram,Flipkart,Eid,23148
16431,658,1,2799,Mumbai,Amazon,,4282
16432,658,1,2799,Jaipur,Amazon,,23151
16433,658,1,2799,Gangtok,Offline,,5930
16434,658,1,2564,Delhi,Flipkart,Eid,25864
16435,658,1,2799,Lucknow,Flipkart,,16069
16436,658,1,2799,Bengaluru,Flipkart,,8673
16437,658,1,2799,Raipur,Amazon,,21830
16438,658,1,2799,Dehradun,Reliance Digital,,23217
16439,658,2,2799,Bhopal,Reliance Digital,,11539
16440,658,1,2799,Shillong,Amazon,,8878
16441,658,1,2799,Bengaluru,Offline,,10848
16442,658,1,2799,Chandigarh,Amazon,,13714
16443,658,1,2799,Mumbai,Amazon,,14444
16444,658,2,2799,Dispur,Flipkart,,9873
16445,658,1,2376,Kolkata,Flipkart,Eid,10216
16446,658,1,2799,Hyderabad,Amazon,,16170
16447,658,1,2799,Bhubaneswar,Reliance Digital,,5844
16448,658,2,2504,Ranchi,Offline,Back to School,23653
16449,658,1,2318,Chandigarh,Amazon,Christmas,12128
16450,658,1,2637,Hyderabad,Flipkart,Diwali,18670
16451,659,1,5595,Gandhinagar,Reliance Digital,Independence Day,24741
16452,659,2,5999,Srinagar,Offline,,10990
16453,659,1,5999,Itanagar,Offline,,13343
16454,659,2,5999,Lucknow,Reliance Digital,,9101
16455,659,1,5999,Jaipur,Amazon,,4899
16456,659,1,5999,Gandhinagar,Reliance Digital,,8469
16457,659,1,5083,Patna,Offline,Republic Day,15689
16458,659,1,5078,Bengaluru,Flipkart,Dussehra,12758
16459,659,1,5999,Raipur,Flipkart,,2946
16460,659,1,5999,Dispur,Flipkart,,1250
16461,659,2,5999,Kohima,Amazon,,19462
16462,659,1,5999,Bhopal,Offline,,1537
16463,659,1,5529,Gangtok,Amazon,Summer Sale,6909
16464,659,1,5333,Patna,Reliance Digital,New Year,1089
16465,659,2,5999,Agartala,Offline,,18281
16466,659,1,5026,Patna,Flipkart,Republic Day,22981
16467,659,1,4937,Mumbai,Reliance Digital,Back to School,17862
16468,659,1,4856,Raipur,Amazon,Back to School,9084
16469,659,1,5999,Raipur,Flipkart,,9278
16470,659,2,5999,Shimla,Amazon,,17055
16471,659,1,5459,Itanagar,Flipkart,Dussehra,26245
16472,659,1,5640,Ranchi,Amazon,Independence Day,15816
16473,659,1,5067,Agartala,Flipkart,Dussehra,24781
16474,659,2,5076,Hyderabad,Amazon,Diwali,4754
16475,659,2,5999,Itanagar,Reliance Digital,,11881
16476,660,1,34999,Kohima,Amazon,,20217
16477,660,1,30594,Ranchi,Flipkart,Eid,2683
16478,660,2,30383,Ranchi,Reliance Digital,Dussehra,25465
16479,660,2,34999,Mumbai,Reliance Digital,,15993
16480,660,1,34999,Srinagar,Reliance Digital,,17847
16481,660,1,34999,Aizawl,Offline,,17007
16482,660,1,34999,Bhubaneswar,Reliance Digital,,2926
16483,660,1,34999,Srinagar,Reliance Digital,,13046
16484,660,1,34999,Itanagar,Reliance Digital,,4387
16485,660,1,34999,Delhi,Reliance Digital,,12643
16486,660,1,34999,Jaipur,Amazon,,23367
16487,660,1,34999,Dispur,Flipkart,,5993
16488,660,1,34999,Hyderabad,Reliance Digital,,7916
16489,660,2,34999,Kohima,Reliance Digital,,14755
16490,660,1,30487,Chandigarh,Offline,New Year,17038
16491,660,1,34999,Mumbai,Flipkart,,17728
16492,660,1,34999,Ranchi,Offline,,4881
16493,660,2,34999,Amaravati,Flipkart,,23913
16494,660,1,32812,Bhubaneswar,Amazon,Eid,17364
16495,660,2,34999,Srinagar,Flipkart,,24151
16496,660,1,30386,Shimla,Flipkart,Big Billion Days,10098
16497,660,2,34999,Shimla,Offline,,16855
16498,660,1,31385,Gandhinagar,Reliance Digital,Back to School,17876
16499,660,2,34999,Srinagar,Flipkart,,17818
16500,660,1,30875,Jaipur,Amazon,Summer Sale,19353
16501,661,1,16990,Jaipur,Reliance Digital,,5963
16502,661,2,14655,Mumbai,Reliance Digital,Independence Day,14038
16503,661,2,16990,Mumbai,Flipkart,,21493
16504,661,2,16990,Panaji,Offline,,5486
16505,661,1,15057,Bhubaneswar,Offline,Dussehra,17413
16506,661,2,14987,Lucknow,Flipkart,Diwali,5399
16507,661,1,16990,Ranchi,Reliance Digital,,19310
16508,661,2,16990,Dispur,Offline,,1765
16509,661,1,15362,Raipur,Flipkart,Dussehra,2460
16510,661,1,16990,Shillong,Offline,,22778
16511,661,2,16990,Srinagar,Offline,,14795
16512,661,2,14568,Hyderabad,Amazon,Christmas,22112
16513,661,2,16990,Kohima,Flipkart,,20206
16514,661,1,16990,Bhubaneswar,Reliance Digital,,4738
16515,661,1,14689,Bhopal,Flipkart,New Year,9200
16516,661,2,16990,Delhi,Flipkart,,22977
16517,661,1,16990,Aizawl,Amazon,,25575
16518,661,1,15959,Thiruvananthapuram,Flipkart,Republic Day,21418
16519,661,1,16990,Dispur,Amazon,,10940
16520,661,1,16990,Kohima,Amazon,,12957
16521,661,1,13973,Panaji,Reliance Digital,Republic Day,6621
16522,661,1,14403,Kohima,Flipkart,Republic Day,17589
16523,661,1,16990,Raipur,Flipkart,,23599
16524,661,1,14218,Imphal,Amazon,Back to School,23814
16525,661,1,14411,Lucknow,Amazon,Diwali,16961
16526,662,1,21772,Bhopal,Amazon,Back to School,1591
16527,662,1,19635,Kohima,Reliance Digital,Independence Day,13806
16528,662,2,22990,Kolkata,Reliance Digital,,10636
16529,662,1,20114,Jaipur,Amazon,Summer Sale,12640
16530,662,1,19341,Thiruvananthapuram,Amazon,Independence Day,25954
16531,662,1,22990,Jaipur,Amazon,,1060
16532,662,2,19360,Itanagar,Reliance Digital,New Year,10150
16533,662,2,22990,Kohima,Offline,,23127
16534,662,1,22990,Mumbai,Reliance Digital,,2499
16535,662,1,19386,Patna,Flipkart,Christmas,8093
16536,662,1,22990,Gangtok,Flipkart,,19096
16537,662,1,20184,Jaipur,Flipkart,Big Billion Days,5316
16538,662,1,21555,Dispur,Flipkart,Diwali,4551
16539,662,2,21159,Kolkata,Flipkart,Back to School,16912
16540,662,2,22990,Patna,Amazon,,11821
16541,662,1,22990,Amaravati,Reliance Digital,,2491
16542,662,1,20311,Lucknow,Reliance Digital,Diwali,3675
16543,662,1,20380,Thiruvananthapuram,Offline,Dussehra,7091
16544,662,1,20083,Shillong,Flipkart,New Year,2900
16545,662,1,22990,Gangtok,Offline,,23568
16546,662,2,18860,Kohima,Flipkart,Republic Day,17144
16547,662,1,21434,Imphal,Amazon,Summer Sale,10212
16548,662,1,20743,Thiruvananthapuram,Reliance Digital,Summer Sale,20947
16549,662,1,18729,Agartala,Flipkart,Republic Day,10200
16550,662,2,20810,Kohima,Reliance Digital,Back to School,20237
16551,663,1,17603,Kolkata,Reliance Digital,Diwali,23491
16552,663,2,17445,Agartala,Flipkart,Back to School,13968
16553,663,1,19990,Delhi,Reliance Digital,,20914
16554,663,1,17034,Delhi,Reliance Digital,Republic Day,11889
16555,663,2,17123,Shimla,Reliance Digital,Diwali,8322
16556,663,1,17781,Kolkata,Offline,Summer Sale,18645
16557,663,1,18107,Bengaluru,Amazon,Dussehra,10852
16558,663,1,17265,Kohima,Reliance Digital,Christmas,11816
16559,663,1,16292,Gangtok,Amazon,Back to School,23456
16560,663,2,18603,Gandhinagar,Amazon,Independence Day,4369
16561,663,2,19990,Delhi,Flipkart,,22794
16562,663,1,19990,Bhopal,Reliance Digital,,7816
16563,663,1,16562,Amaravati,Amazon,Eid,24779
16564,663,1,16000,Panaji,Flipkart,Dussehra,4872
16565,663,1,19990,Itanagar,Amazon,,5775
16566,663,1,19990,Amaravati,Reliance Digital,,23771
16567,663,1,17316,Delhi,Flipkart,Eid,14891
16568,663,1,19990,Hyderabad,Flipkart,,10464
16569,663,1,18108,Kolkata,Offline,Republic Day,21537
16570,663,1,18859,Dispur,Reliance Digital,Eid,7138
16571,663,2,18440,Mumbai,Reliance Digital,Republic Day,20651
16572,663,1,17663,Dehradun,Offline,Republic Day,17319
16573,663,1,19990,Chandigarh,Amazon,,25753
16574,663,2,16600,Aizawl,Flipkart,Independence Day,1563
16575,663,1,18087,Amaravati,Amazon,Back to School,3010
16576,664,2,10850,Kolkata,Flipkart,,8612
16577,664,1,10850,Ranchi,Offline,,6255
16578,664,1,10850,Srinagar,Flipkart,,25210
16579,664,1,10850,Dispur,Flipkart,,3954
16580,664,1,8844,Chandigarh,Reliance Digital,Summer Sale,6869
16581,664,1,9211,Dispur,Offline,Back to School,2604
16582,664,1,10850,Ranchi,Reliance Digital,,6687
16583,664,1,8843,Srinagar,Reliance Digital,Republic Day,20908
16584,664,2,9499,Shimla,Reliance Digital,New Year,2998
16585,664,1,10850,Itanagar,Amazon,,10085
16586,664,1,10850,Patna,Reliance Digital,,17648
16587,664,1,10850,Gandhinagar,Amazon,,20916
16588,664,2,10850,Delhi,Reliance Digital,,18556
16589,664,1,10850,Dehradun,Offline,,18547
16590,664,2,8806,Kohima,Reliance Digital,Back to School,24754
16591,664,1,10850,Dehradun,Flipkart,,9320
16592,664,1,10850,Shimla,Amazon,,13769
16593,664,2,9846,Kohima,Reliance Digital,Dussehra,4744
16594,664,1,10850,Shimla,Reliance Digital,,9845
16595,664,1,10271,Bhopal,Offline,New Year,8941
16596,664,1,10850,Mumbai,Reliance Digital,,4826
16597,664,2,10850,Lucknow,Flipkart,,3402
16598,664,1,10850,Kohima,Offline,,21735
16599,664,1,9462,Hyderabad,Reliance Digital,Dussehra,3780
16600,664,1,9068,Imphal,Reliance Digital,Dussehra,14410
16601,665,2,12539,Shimla,Reliance Digital,New Year,19033
16602,665,1,11180,Jaipur,Amazon,Great Indian Festival,18574
16603,665,1,13499,Patna,Flipkart,,10368
16604,665,1,12265,Shillong,Reliance Digital,Independence Day,10279
16605,665,1,10815,Shillong,Flipkart,Christmas,15325
16606,665,1,12081,Ranchi,Amazon,Christmas,22125
16607,665,2,13499,Bhubaneswar,Amazon,,16230
16608,665,1,13499,Jaipur,Offline,,21875
16609,665,1,11346,Jaipur,Amazon,Eid,21530
16610,665,1,13499,Gandhinagar,Amazon,,19121
16611,665,1,13499,Kohima,Amazon,,23297
16612,665,1,11040,Patna,Flipkart,Republic Day,22702
16613,665,2,11842,Gandhinagar,Reliance Digital,Christmas,13679
16614,665,1,12003,Itanagar,Reliance Digital,Back to School,2700
16615,665,1,11432,Patna,Amazon,Eid,12010
16616,665,1,12716,Lucknow,Amazon,Christmas,21188
16617,665,1,13499,Thiruvananthapuram,Offline,,13527
16618,665,2,13499,Itanagar,Reliance Digital,,5284
16619,665,1,10901,Itanagar,Flipkart,Independence Day,4174
16620,665,2,12273,Delhi,Offline,Back to School,20310
16621,665,1,12245,Mumbai,Flipkart,Summer Sale,10514
16622,665,1,13499,Delhi,Amazon,,8661
16623,665,1,13499,Dispur,Flipkart,,22341
16624,665,1,13499,Gandhinagar,Amazon,,21050
16625,665,1,11727,Aizawl,Offline,Republic Day,24792
16626,666,1,827,Agartala,Reliance Digital,New Year,23058
16627,666,1,824,Kolkata,Flipkart,Summer Sale,9810
16628,666,1,958,Srinagar,Offline,,18210
16629,666,1,842,Ranchi,Offline,Eid,24326
16630,666,1,958,Lucknow,Flipkart,,9161
16631,666,1,897,Lucknow,Flipkart,Christmas,7029
16632,666,1,882,Delhi,Amazon,Diwali,12143
16633,666,1,958,Patna,Flipkart,,11194
16634,666,1,846,Shimla,Offline,Independence Day,18020
16635,666,1,807,Panaji,Reliance Digital,Independence Day,2053
16636,666,1,827,Panaji,Offline,Independence Day,10657
16637,666,1,906,Itanagar,Amazon,Christmas,2586
16638,666,2,958,Dispur,Flipkart,,5903
16639,666,1,958,Jaipur,Offline,,17568
16640,666,1,958,Kohima,Amazon,,25094
16641,666,1,958,Itanagar,Offline,,17299
16642,666,1,802,Gangtok,Flipkart,Independence Day,3581
16643,666,1,958,Patna,Amazon,,14429
16644,666,1,958,Shillong,Offline,,1258
16645,666,1,958,Jaipur,Reliance Digital,,9735
16646,666,1,866,Gandhinagar,Amazon,Great Indian Festival,3631
16647,666,1,831,Jaipur,Offline,New Year,19477
16648,666,1,958,Gandhinagar,Offline,,25455
16649,666,2,958,Shillong,Amazon,,23726
16650,666,1,909,Thiruvananthapuram,Amazon,Diwali,6202
16651,667,2,6353,Aizawl,Offline,New Year,15697
16652,667,1,5560,Raipur,Reliance Digital,Eid,13277
16653,667,2,5759,Kolkata,Flipkart,Big Billion Days,17094
16654,667,1,6175,Gangtok,Offline,Dussehra,20349
16655,667,1,6699,Amaravati,Flipkart,,18335
16656,667,1,6699,Gangtok,Amazon,,17112
16657,667,1,6699,Thiruvananthapuram,Reliance Digital,,4384
16658,667,1,6699,Imphal,Reliance Digital,,11347
16659,667,1,6286,Itanagar,Amazon,New Year,18174
16660,667,1,6699,Kohima,Offline,,10711
16661,667,2,6699,Delhi,Reliance Digital,,6694
16662,667,1,6699,Bengaluru,Flipkart,,10729
16663,667,1,6699,Ranchi,Offline,,8995
16664,667,1,5605,Chandigarh,Reliance Digital,Republic Day,10332
16665,667,2,6699,Imphal,Flipkart,,24875
16666,667,1,6699,Itanagar,Reliance Digital,,18438
16667,667,1,5586,Imphal,Amazon,Summer Sale,18697
16668,667,1,6019,Amaravati,Reliance Digital,Christmas,5410
16669,667,1,5560,Kohima,Amazon,Summer Sale,19559
16670,667,1,6234,Itanagar,Reliance Digital,Summer Sale,8360
16671,667,1,6699,Amaravati,Flipkart,,15019
16672,667,2,6086,Gangtok,Reliance Digital,Summer Sale,16913
16673,667,2,6071,Agartala,Offline,Back to School,24682
16674,667,1,5907,Patna,Offline,Christmas,10993
16675,667,1,5819,Gandhinagar,Reliance Digital,Independence Day,9472
16676,668,1,17999,Bengaluru,Amazon,,6935
16677,668,2,17084,Shillong,Offline,Eid,17158
16678,668,1,15713,Thiruvananthapuram,Flipkart,Diwali,15003
16679,668,2,17999,Gangtok,Offline,,14241
16680,668,1,14422,Chennai,Reliance Digital,Diwali,25819
16681,668,1,17999,Aizawl,Flipkart,,15580
16682,668,2,16151,Srinagar,Offline,Christmas,7717
16683,668,1,17999,Bengaluru,Amazon,,24914
16684,668,2,15797,Chennai,Offline,Back to School,13643
16685,668,1,14830,Panaji,Flipkart,Summer Sale,13906
16686,668,1,15105,Kolkata,Reliance Digital,Christmas,21322
16687,668,1,17999,Jaipur,Reliance Digital,,19628
16688,668,1,17999,Patna,Flipkart,,19285
16689,668,1,16834,Imphal,Amazon,Republic Day,18043
16690,668,1,17999,Kohima,Amazon,,6866
16691,668,1,17999,Shimla,Reliance Digital,,9429
16692,668,1,17999,Itanagar,Amazon,,23595
16693,668,1,17999,Itanagar,Flipkart,,14709
16694,668,1,16594,Thiruvananthapuram,Flipkart,Independence Day,21631
16695,668,1,15770,Panaji,Offline,Republic Day,14307
16696,668,2,17999,Dehradun,Amazon,,15322
16697,668,1,16620,Gandhinagar,Amazon,Great Indian Festival,16664
16698,668,2,17999,Srinagar,Reliance Digital,,18649
16699,668,1,17999,Panaji,Amazon,,4921
16700,668,1,15982,Jaipur,Offline,Dussehra,19900
16701,669,1,13990,Bhopal,Offline,,2654
16702,669,2,11786,Shimla,Flipkart,Republic Day,5477
16703,669,1,12492,Gandhinagar,Flipkart,Big Billion Days,1642
16704,669,1,12380,Itanagar,Flipkart,Diwali,5075
16705,669,2,13076,Bhopal,Offline,New Year,13927
16706,669,1,13990,Raipur,Flipkart,,9577
16707,669,2,11953,Patna,Offline,Christmas,5447
16708,669,1,13990,Raipur,Flipkart,,14473
16709,669,1,13990,Mumbai,Flipkart,,7498
16710,669,1,13990,Mumbai,Reliance Digital,,24917
16711,669,2,12985,Chandigarh,Amazon,New Year,1303
16712,669,1,13200,Bhubaneswar,Offline,Christmas,23688
16713,669,1,11516,Jaipur,Flipkart,Diwali,8008
16714,669,1,12310,Dispur,Reliance Digital,Back to School,9517
16715,669,1,11720,Jaipur,Reliance Digital,Back to School,8470
16716,669,1,13990,Chandigarh,Reliance Digital,,10587
16717,669,2,13149,Jaipur,Flipkart,Independence Day,8416
16718,669,1,13990,Srinagar,Offline,,2049
16719,669,1,12450,Kohima,Offline,Back to School,17982
16720,669,1,13106,Shillong,Reliance Digital,Dussehra,3036
16721,669,1,13990,Bhubaneswar,Amazon,,16533
16722,669,1,11361,Imphal,Offline,Dussehra,24671
16723,669,1,12475,Chandigarh,Offline,Summer Sale,10679
16724,669,1,13990,Raipur,Flipkart,,15875
16725,669,1,11263,Gandhinagar,Flipkart,Back to School,10741
16726,670,2,88683,Kohima,Flipkart,Dussehra,15127
16727,670,1,94990,Kolkata,Amazon,,15655
16728,670,2,78352,Bengaluru,Reliance Digital,Republic Day,22518
16729,670,1,85818,Agartala,Offline,Eid,8664
16730,670,2,94990,Hyderabad,Offline,,22795
16731,670,1,76040,Shillong,Reliance Digital,Christmas,9580
16732,670,1,94990,Aizawl,Offline,,24672
16733,670,1,78265,Raipur,Reliance Digital,Summer Sale,13381
16734,670,2,94990,Dispur,Flipkart,,8178
16735,670,2,94990,Kohima,Amazon,,6683
16736,670,1,81926,Mumbai,Offline,Summer Sale,19781
16737,670,1,87312,Shimla,Offline,Summer Sale,13702
16738,670,1,82781,Gandhinagar,Offline,Back to School,15866
16739,670,2,84504,Chandigarh,Offline,Eid,1054
16740,670,1,94990,Aizawl,Offline,,2345
16741,670,1,94990,Patna,Reliance Digital,,8907
16742,670,1,94990,Bengaluru,Reliance Digital,,12240
16743,670,1,94990,Bhopal,Amazon,,11808
16744,670,1,87707,Agartala,Flipkart,New Year,14220
16745,670,1,94990,Kohima,Offline,,8356
16746,670,1,94990,Thiruvananthapuram,Flipkart,,3623
16747,670,1,88167,Aizawl,Amazon,New Year,9821
16748,670,1,86358,Gandhinagar,Reliance Digital,New Year,10222
16749,670,1,78388,Bengaluru,Amazon,Great Indian Festival,21471
16750,670,1,94990,Itanagar,Reliance Digital,,15446
16751,671,2,8968,Raipur,Offline,,18068
16752,671,2,7683,Imphal,Amazon,Christmas,23963
16753,671,1,7454,Raipur,Amazon,New Year,16086
16754,671,1,8256,Jaipur,Flipkart,Diwali,25889
16755,671,1,8968,Hyderabad,Flipkart,,2837
16756,671,1,8968,Panaji,Flipkart,,13394
16757,671,1,8132,Shillong,Amazon,Eid,6679
16758,671,1,7349,Aizawl,Offline,Independence Day,10464
16759,671,1,8156,Chennai,Flipkart,Eid,7345
16760,671,1,8335,Hyderabad,Amazon,Dussehra,23846
16761,671,1,8968,Bhopal,Reliance Digital,,12636
16762,671,1,8968,Raipur,Offline,,23454
16763,671,1,8467,Hyderabad,Flipkart,Diwali,17872
16764,671,1,8968,Agartala,Offline,,22881
16765,671,1,7900,Shillong,Flipkart,Back to School,23562
16766,671,1,8081,Shillong,Reliance Digital,Eid,13089
16767,671,1,8140,Gangtok,Flipkart,Dussehra,8900
16768,671,1,8968,Bhubaneswar,Flipkart,,23906
16769,671,1,8332,Gandhinagar,Offline,Dussehra,21834
16770,671,1,7983,Amaravati,Offline,Christmas,7407
16771,671,1,7616,Srinagar,Flipkart,Big Billion Days,23670
16772,671,1,7447,Shimla,Flipkart,Big Billion Days,15537
16773,671,1,7453,Amaravati,Flipkart,Christmas,14901
16774,671,1,7528,Amaravati,Flipkart,Back to School,21673
16775,671,1,8519,Thiruvananthapuram,Offline,Diwali,10487
16776,672,2,7320,Jaipur,Reliance Digital,,20773
16777,672,1,6927,Jaipur,Amazon,Eid,1409
16778,672,2,7320,Agartala,Offline,,6286
16779,672,1,6690,Srinagar,Amazon,Great Indian Festival,26011
16780,672,1,7320,Delhi,Offline,,14406
16781,672,1,5973,Amaravati,Offline,Dussehra,14527
16782,672,1,7320,Amaravati,Flipkart,,22948
16783,672,2,7320,Chennai,Reliance Digital,,6687
16784,672,2,6597,Raipur,Offline,Eid,20244
16785,672,2,7320,Ranchi,Flipkart,,11867
16786,672,2,6675,Gangtok,Amazon,Back to School,3291
16787,672,2,7320,Lucknow,Reliance Digital,,14935
16788,672,1,6467,Shillong,Reliance Digital,Back to School,23425
16789,672,1,7320,Bengaluru,Offline,,17782
16790,672,1,7320,Chandigarh,Reliance Digital,,1946
16791,672,1,7320,Jaipur,Reliance Digital,,21610
16792,672,1,7320,Shillong,Amazon,,26096
16793,672,2,6297,Shimla,Offline,Republic Day,2389
16794,672,1,6074,Kolkata,Reliance Digital,Diwali,23938
16795,672,2,6516,Patna,Reliance Digital,Dussehra,7572
16796,672,1,7320,Srinagar,Reliance Digital,,10709
16797,672,1,7320,Panaji,Reliance Digital,,9001
16798,672,2,6170,Dehradun,Offline,Back to School,13441
16799,672,1,6221,Thiruvananthapuram,Flipkart,Dussehra,21791
16800,672,2,6183,Ranchi,Reliance Digital,Christmas,13023
16801,673,1,8999,Delhi,Amazon,,25136
16802,673,1,7594,Itanagar,Offline,Summer Sale,3738
16803,673,1,8999,Imphal,Amazon,,11016
16804,673,1,8999,Thiruvananthapuram,Reliance Digital,,9367
16805,673,2,7645,Itanagar,Reliance Digital,Dussehra,1651
16806,673,1,8299,Jaipur,Offline,New Year,17216
16807,673,1,8999,Bhubaneswar,Reliance Digital,,10519
16808,673,1,8999,Dispur,Flipkart,,6154
16809,673,1,8064,Agartala,Offline,Dussehra,25898
16810,673,1,8167,Ranchi,Offline,Christmas,24215
16811,673,2,7909,Bhubaneswar,Reliance Digital,Summer Sale,15381
16812,673,2,8999,Bhopal,Amazon,,25102
16813,673,1,7890,Itanagar,Amazon,Great Indian Festival,10156
16814,673,2,7258,Shillong,Flipkart,Big Billion Days,15264
16815,673,2,7917,Aizawl,Flipkart,Christmas,13517
16816,673,1,8999,Aizawl,Offline,,7692
16817,673,1,8345,Chandigarh,Offline,Dussehra,5640
16818,673,1,8999,Gandhinagar,Offline,,13622
16819,673,1,8999,Imphal,Flipkart,,8888
16820,673,1,7992,Raipur,Amazon,Great Indian Festival,6421
16821,673,1,7333,Mumbai,Amazon,Republic Day,25344
16822,673,2,8999,Itanagar,Amazon,,14174
16823,673,2,7524,Srinagar,Flipkart,Summer Sale,13132
16824,673,1,8267,Delhi,Flipkart,Eid,21514
16825,673,1,8999,Patna,Amazon,,19956
16826,674,1,13999,Bhubaneswar,Flipkart,,6881
16827,674,1,12323,Chennai,Reliance Digital,New Year,17310
16828,674,1,12089,Chennai,Offline,Eid,3686
16829,674,2,13999,Panaji,Amazon,,11164
16830,674,1,13999,Bengaluru,Reliance Digital,,1157
16831,674,2,13999,Amaravati,Flipkart,,9958
16832,674,1,13999,Bengaluru,Flipkart,,16135
16833,674,2,11444,Ranchi,Reliance Digital,Christmas,13528
16834,674,1,12103,Patna,Offline,Christmas,20301
16835,674,1,11956,Dispur,Amazon,Great Indian Festival,14784
16836,674,1,13999,Shillong,Flipkart,,12676
16837,674,1,13999,Delhi,Flipkart,,8526
16838,674,1,13999,Srinagar,Amazon,,3421
16839,674,1,11442,Bhopal,Offline,Diwali,24909
16840,674,1,12598,Dehradun,Reliance Digital,Christmas,2316
16841,674,1,13999,Dehradun,Flipkart,,2458
16842,674,2,13006,Aizawl,Flipkart,Back to School,8753
16843,674,1,13999,Shimla,Amazon,,16205
16844,674,2,13999,Itanagar,Offline,,21784
16845,674,2,13999,Panaji,Flipkart,,18382
16846,674,2,11923,Lucknow,Amazon,Dussehra,9102
16847,674,1,13999,Aizawl,Reliance Digital,,11010
16848,674,2,13999,Shillong,Flipkart,,23043
16849,674,2,11922,Patna,Offline,Eid,12379
16850,674,1,12842,Gangtok,Flipkart,Christmas,12724
16851,675,2,14746,Gandhinagar,Amazon,,8891
16852,675,1,14746,Bhopal,Reliance Digital,,17799
16853,675,1,13753,Mumbai,Offline,Summer Sale,13986
16854,675,1,13218,Srinagar,Offline,Republic Day,14053
16855,675,1,12393,Bhubaneswar,Amazon,Eid,17179
16856,675,1,14746,Mumbai,Reliance Digital,,3388
16857,675,1,14746,Bengaluru,Flipkart,,4371
16858,675,1,14746,Kolkata,Amazon,,4854
16859,675,2,14746,Gangtok,Offline,,4809
16860,675,1,14746,Chennai,Flipkart,,1972
16861,675,1,14746,Shillong,Amazon,,23208
16862,675,2,14746,Patna,Offline,,18085
16863,675,1,14746,Bengaluru,Offline,,2577
16864,675,1,13430,Shimla,Flipkart,New Year,1865
16865,675,2,12549,Shillong,Flipkart,Christmas,8513
16866,675,2,14746,Bhubaneswar,Offline,,15437
16867,675,1,12746,Shillong,Offline,Dussehra,23114
16868,675,1,13540,Lucknow,Offline,Dussehra,12270
16869,675,1,14746,Kohima,Offline,,12519
16870,675,1,13700,Itanagar,Amazon,Eid,21484
16871,675,1,13298,Delhi,Flipkart,Republic Day,25288
16872,675,1,14746,Amaravati,Flipkart,,20116
16873,675,1,14746,Kolkata,Amazon,,18859
16874,675,1,13636,Kolkata,Reliance Digital,Independence Day,3441
16875,675,1,12146,Dehradun,Amazon,Eid,15797
16876,676,1,16999,Lucknow,Amazon,,7933
16877,676,1,16999,Chandigarh,Amazon,,20574
16878,676,1,15495,Jaipur,Amazon,Christmas,15651
16879,676,1,16999,Ranchi,Flipkart,,24231
16880,676,1,16999,Bhopal,Amazon,,15827
16881,676,1,16999,Ranchi,Flipkart,,17839
